Jnr Sm ID,Lead ID,Lead Stage,Call Done Date,Call Status,Call Reason
JNR1014MG,USR1275,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1014MG,USR1275,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1014MG,USR1275,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1014MG,USR1275,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1014MG,USR1277,lead,"Feb 19, 2022",successful,lead_introduction
JNR1014MG,USR1277,lead,"Feb 20, 2022",successful,demo_schedule
JNR1014MG,USR1277,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1014MG,USR1277,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1014MG,USR1277,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1014MG,USR1277,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1014MG,USR1277,awareness,"Feb 23, 2022",successful,post_demo_followup
JNR1014MG,USR1277,consideration,"Feb 23, 2022",successful,interested_for_conversion
JNR1014MG,USR1277,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1014MG,USR1277,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1014MG,USR1278,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1278,lead,"Feb 19, 2022",successful,lead_introduction
JNR1014MG,USR1278,lead,"Feb 20, 2022",successful,demo_schedule
JNR1014MG,USR1278,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1014MG,USR1278,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1014MG,USR1278,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1014MG,USR1278,awareness,"Feb 22, 2022",successful,post_demo_followup
JNR1014MG,USR1279,lead,"Feb 19, 2022",successful,lead_introduction
JNR1014MG,USR1279,lead,"Feb 21, 2022",successful,demo_schedule
JNR1014MG,USR1279,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1014MG,USR1279,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1014MG,USR1280,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1014MG,USR1280,lead,"Feb 20, 2022",successful,lead_introduction
JNR1014MG,USR1280,lead,"Feb 22, 2022",successful,demo_schedule
JNR1014MG,USR1280,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1015MG,USR1281,lead,"Jan 3, 2022",successful,lead_introduction
JNR1015MG,USR1281,lead,"Jan 4, 2022",successful,demo_schedule
JNR1015MG,USR1281,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1015MG,USR1281,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1015MG,USR1281,lead,"Jan 4, 2022",unsuccessful,demo_not_attended
JNR1015MG,USR1281,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1015MG,USR1282,lead,"Jan 4, 2022",successful,lead_introduction
JNR1015MG,USR1282,lead,"Jan 5, 2022",successful,demo_schedule
JNR1015MG,USR1282,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1015MG,USR1282,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1015MG,USR1282,lead,"Jan 5, 2022",unsuccessful,demo_not_attended
JNR1015MG,USR1282,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1015MG,USR1282,awareness,"Jan 5, 2022",successful,post_demo_followup
JNR1015MG,USR1282,consideration,"Jan 5, 2022",successful,interested_for_conversion
JNR1015MG,USR1282,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1015MG,USR1282,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1015MG,USR1283,lead,"Jan 5, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1283,lead,"Jan 6, 2022",successful,lead_introduction
JNR1015MG,USR1283,lead,"Jan 8, 2022",successful,demo_schedule
JNR1015MG,USR1283,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1015MG,USR1283,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1015MG,USR1283,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1015MG,USR1283,awareness,"Jan 9, 2022",successful,post_demo_followup
JNR1015MG,USR1284,lead,"Jan 7, 2022",successful,lead_introduction
JNR1015MG,USR1284,lead,"Jan 7, 2022",successful,demo_schedule
JNR1015MG,USR1284,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1015MG,USR1284,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1015MG,USR1285,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1285,lead,"Jan 2, 2022",successful,lead_introduction
JNR1015MG,USR1285,lead,"Jan 4, 2022",successful,demo_schedule
JNR1015MG,USR1285,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1015MG,USR1286,lead,"Jan 8, 2022",successful,lead_introduction
JNR1015MG,USR1286,lead,"Jan 9, 2022",successful,demo_schedule
JNR1015MG,USR1286,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1015MG,USR1286,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1015MG,USR1286,lead,"Jan 9, 2022",unsuccessful,demo_not_attended
JNR1015MG,USR1286,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1015MG,USR1287,lead,"Jan 8, 2022",successful,lead_introduction
JNR1015MG,USR1287,lead,"Jan 9, 2022",successful,demo_schedule
JNR1015MG,USR1287,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1015MG,USR1287,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1015MG,USR1287,awareness,"Jan 10, 2022",successful,post_demo_followup
JNR1015MG,USR1287,consideration,"Jan 10, 2022",successful,interested_for_conversion
JNR1015MG,USR1287,consideration,"Jan 10, 2022",successful,followup_for_conversion
JNR1015MG,USR1287,consideration,"Jan 10, 2022",successful,followup_for_conversion
JNR1015MG,USR1288,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1288,lead,"Jan 8, 2022",successful,lead_introduction
JNR1015MG,USR1288,lead,"Jan 10, 2022",successful,demo_schedule
JNR1015MG,USR1288,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1015MG,USR1288,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1015MG,USR1289,lead,"Jan 8, 2022",successful,lead_introduction
JNR1015MG,USR1289,lead,"Jan 8, 2022",successful,demo_schedule
JNR1015MG,USR1289,lead,"Jan 8, 2022",successful,demo_not_attended
JNR1015MG,USR1290,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1290,lead,"Jan 9, 2022",successful,lead_introduction
JNR1015MG,USR1290,lead,"Jan 11, 2022",successful,demo_schedule
JNR1015MG,USR1290,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1015MG,USR1290,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1015MG,USR1290,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1015MG,USR1290,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1015MG,USR1291,lead,"Jan 15, 2022",successful,lead_introduction
JNR1015MG,USR1291,lead,"Jan 16, 2022",successful,demo_schedule
JNR1015MG,USR1291,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1015MG,USR1291,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1015MG,USR1291,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1015MG,USR1291,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1015MG,USR1291,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1015MG,USR1291,consideration,"Jan 20, 2022",successful,interested_for_conversion
JNR1015MG,USR1291,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1015MG,USR1291,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1015MG,USR1292,lead,"Jan 15, 2022",successful,lead_introduction
JNR1015MG,USR1292,lead,"Jan 16, 2022",successful,demo_schedule
JNR1015MG,USR1292,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1015MG,USR1292,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1015MG,USR1292,awareness,"Jan 17, 2022",successful,post_demo_followup
JNR1015MG,USR1292,consideration,"Jan 17, 2022",successful,interested_for_conversion
JNR1015MG,USR1292,consideration,"Jan 17, 2022",unsuccessful,followup_for_conversion
JNR1015MG,USR1292,consideration,"Jan 17, 2022",successful,followup_for_conversion
JNR1015MG,USR1292,conversion,"Jan 18, 2022",successful,successful_conversion
JNR1015MG,USR1293,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1293,lead,"Jan 18, 2022",successful,lead_introduction
JNR1015MG,USR1293,lead,"Jan 20, 2022",unsuccessful,demo_schedule
JNR1015MG,USR1293,lead,"Jan 20, 2022",successful,demo_schedule
JNR1015MG,USR1293,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1015MG,USR1293,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1015MG,USR1293,awareness,"Jan 21, 2022",successful,post_demo_followup
JNR1015MG,USR1293,consideration,"Jan 21, 2022",successful,interested_for_conversion
JNR1015MG,USR1293,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1015MG,USR1293,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1015MG,USR1293,conversion,"Jan 22, 2022",successful,successful_conversion
JNR1015MG,USR1294,lead,"Jan 17, 2022",successful,lead_introduction
JNR1015MG,USR1294,lead,"Jan 18, 2022",successful,demo_schedule
JNR1015MG,USR1294,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1015MG,USR1295,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1295,lead,"Jan 16, 2022",successful,lead_introduction
JNR1015MG,USR1295,lead,"Jan 17, 2022",successful,demo_schedule
JNR1015MG,USR1295,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1015MG,USR1295,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1015MG,USR1295,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1015MG,USR1295,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1015MG,USR1296,lead,"Feb 19, 2022",successful,lead_introduction
JNR1015MG,USR1296,lead,"Feb 21, 2022",successful,demo_schedule
JNR1015MG,USR1296,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1015MG,USR1296,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1015MG,USR1296,lead,"Feb 21, 2022",unsuccessful,demo_not_attended
JNR1015MG,USR1296,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1015MG,USR1297,lead,"Feb 19, 2022",successful,lead_introduction
JNR1015MG,USR1297,lead,"Feb 21, 2022",successful,demo_schedule
JNR1015MG,USR1297,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1015MG,USR1297,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1015MG,USR1297,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1015MG,USR1297,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1015MG,USR1297,awareness,"Feb 23, 2022",successful,post_demo_followup
JNR1015MG,USR1297,consideration,"Feb 23, 2022",successful,interested_for_conversion
JNR1015MG,USR1297,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1015MG,USR1297,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1015MG,USR1297,conversion,"Feb 24, 2022",successful,successful_conversion
JNR1015MG,USR1298,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1298,lead,"Feb 19, 2022",successful,lead_introduction
JNR1015MG,USR1298,lead,"Feb 20, 2022",successful,demo_schedule
JNR1015MG,USR1298,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1015MG,USR1298,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1015MG,USR1298,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1015MG,USR1298,awareness,"Feb 22, 2022",successful,post_demo_followup
JNR1015MG,USR1299,lead,"Feb 19, 2022",successful,lead_introduction
JNR1015MG,USR1299,lead,"Feb 20, 2022",successful,demo_schedule
JNR1015MG,USR1299,lead,"Feb 20, 2022",successful,demo_not_attended
JNR1015MG,USR1299,lead,"Feb 20, 2022",successful,demo_not_attended
JNR1015MG,USR1300,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1015MG,USR1300,lead,"Feb 20, 2022",successful,lead_introduction
JNR1015MG,USR1300,lead,"Feb 22, 2022",successful,demo_schedule
JNR1015MG,USR1300,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1016MG,USR1301,lead,"Jan 1, 2022",successful,lead_introduction
JNR1016MG,USR1301,lead,"Jan 1, 2022",successful,demo_schedule
JNR1016MG,USR1301,lead,"Jan 1, 2022",successful,demo_not_attended
JNR1016MG,USR1301,lead,"Jan 1, 2022",successful,demo_not_attended
JNR1016MG,USR1301,lead,"Jan 1, 2022",unsuccessful,demo_not_attended
JNR1016MG,USR1301,lead,"Jan 1, 2022",successful,demo_not_attended
JNR1016MG,USR1302,lead,"Jan 1, 2022",successful,lead_introduction
JNR1016MG,USR1302,lead,"Jan 3, 2022",successful,demo_schedule
JNR1016MG,USR1302,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1016MG,USR1302,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1016MG,USR1302,lead,"Jan 7, 2022",unsuccessful,demo_not_attended
JNR1016MG,USR1302,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1016MG,USR1302,awareness,"Jan 7, 2022",successful,post_demo_followup
JNR1016MG,USR1302,consideration,"Jan 7, 2022",successful,interested_for_conversion
JNR1016MG,USR1302,consideration,"Jan 7, 2022",successful,followup_for_conversion
JNR1016MG,USR1302,consideration,"Jan 7, 2022",successful,followup_for_conversion
JNR1016MG,USR1302,conversion,"Jan 8, 2022",successful,successful_conversion
JNR1016MG,USR1303,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1303,lead,"Jan 1, 2022",successful,lead_introduction
JNR1016MG,USR1303,lead,"Jan 2, 2022",successful,demo_schedule
JNR1016MG,USR1303,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1016MG,USR1303,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1016MG,USR1303,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1016MG,USR1303,awareness,"Jan 3, 2022",successful,post_demo_followup
JNR1016MG,USR1303,consideration,"Jan 3, 2022",successful,interested_for_conversion
JNR1016MG,USR1303,consideration,"Jan 3, 2022",successful,followup_for_conversion
JNR1016MG,USR1303,consideration,"Jan 3, 2022",successful,followup_for_conversion
JNR1016MG,USR1303,conversion,"Jan 4, 2022",successful,successful_conversion
JNR1016MG,USR1304,lead,"Jan 2, 2022",successful,lead_introduction
JNR1016MG,USR1304,lead,"Jan 3, 2022",successful,demo_schedule
JNR1016MG,USR1304,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1016MG,USR1304,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1016MG,USR1305,lead,"Jan 3, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1305,lead,"Jan 4, 2022",successful,lead_introduction
JNR1016MG,USR1305,lead,"Jan 6, 2022",successful,demo_schedule
JNR1016MG,USR1305,lead,"Jan 6, 2022",successful,demo_not_attended
JNR1016MG,USR1305,awareness,"Jan 6, 2022",successful,post_demo_followup
JNR1016MG,USR1305,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1016MG,USR1305,awareness,"Jan 6, 2022",successful,followup_for_consideration
JNR1016MG,USR1305,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1016MG,USR1305,awareness,"Jan 6, 2022",successful,followup_for_consideration
JNR1016MG,USR1306,lead,"Jan 8, 2022",successful,lead_introduction
JNR1016MG,USR1306,lead,"Jan 8, 2022",successful,demo_schedule
JNR1016MG,USR1306,lead,"Jan 8, 2022",successful,demo_not_attended
JNR1016MG,USR1306,lead,"Jan 8, 2022",successful,demo_not_attended
JNR1016MG,USR1306,lead,"Jan 8, 2022",unsuccessful,demo_not_attended
JNR1016MG,USR1306,lead,"Jan 8, 2022",successful,demo_not_attended
JNR1016MG,USR1307,lead,"Jan 8, 2022",successful,lead_introduction
JNR1016MG,USR1307,lead,"Jan 10, 2022",successful,demo_schedule
JNR1016MG,USR1307,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1016MG,USR1307,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1016MG,USR1307,awareness,"Jan 10, 2022",successful,post_demo_followup
JNR1016MG,USR1307,consideration,"Jan 10, 2022",successful,interested_for_conversion
JNR1016MG,USR1307,consideration,"Jan 10, 2022",successful,followup_for_conversion
JNR1016MG,USR1307,consideration,"Jan 10, 2022",successful,followup_for_conversion
JNR1016MG,USR1307,conversion,"Jan 11, 2022",successful,successful_conversion
JNR1016MG,USR1308,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1308,lead,"Jan 8, 2022",successful,lead_introduction
JNR1016MG,USR1308,lead,"Jan 9, 2022",successful,demo_schedule
JNR1016MG,USR1308,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1016MG,USR1308,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1016MG,USR1309,lead,"Jan 8, 2022",successful,lead_introduction
JNR1016MG,USR1309,lead,"Jan 9, 2022",successful,demo_schedule
JNR1016MG,USR1309,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1016MG,USR1310,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1310,lead,"Jan 9, 2022",successful,lead_introduction
JNR1016MG,USR1310,lead,"Jan 11, 2022",successful,demo_schedule
JNR1016MG,USR1310,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1016MG,USR1310,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1016MG,USR1310,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1016MG,USR1310,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1016MG,USR1311,lead,"Jan 15, 2022",successful,lead_introduction
JNR1016MG,USR1311,lead,"Jan 17, 2022",successful,demo_schedule
JNR1016MG,USR1311,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1016MG,USR1311,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1016MG,USR1311,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1016MG,USR1311,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1016MG,USR1311,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1016MG,USR1311,consideration,"Jan 20, 2022",successful,interested_for_conversion
JNR1016MG,USR1311,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1016MG,USR1311,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1016MG,USR1311,conversion,"Jan 21, 2022",successful,successful_conversion
JNR1016MG,USR1312,lead,"Jan 15, 2022",successful,lead_introduction
JNR1016MG,USR1312,lead,"Jan 16, 2022",successful,demo_schedule
JNR1016MG,USR1312,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1016MG,USR1312,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1016MG,USR1312,awareness,"Jan 17, 2022",successful,post_demo_followup
JNR1016MG,USR1312,consideration,"Jan 17, 2022",successful,interested_for_conversion
JNR1016MG,USR1312,consideration,"Jan 17, 2022",successful,followup_for_conversion
JNR1016MG,USR1312,consideration,"Jan 17, 2022",successful,followup_for_conversion
JNR1016MG,USR1312,conversion,"Jan 18, 2022",successful,successful_conversion
JNR1016MG,USR1313,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1313,lead,"Jan 18, 2022",successful,lead_introduction
JNR1016MG,USR1313,lead,"Jan 19, 2022",unsuccessful,demo_schedule
JNR1016MG,USR1313,lead,"Jan 20, 2022",successful,demo_schedule
JNR1016MG,USR1313,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1016MG,USR1313,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1016MG,USR1313,awareness,"Jan 21, 2022",successful,post_demo_followup
JNR1016MG,USR1313,consideration,"Jan 21, 2022",successful,interested_for_conversion
JNR1016MG,USR1313,conversion,"Jan 21, 2022",successful,successful_conversion
JNR1016MG,USR1314,lead,"Jan 17, 2022",successful,lead_introduction
JNR1016MG,USR1314,lead,"Jan 19, 2022",successful,demo_schedule
JNR1016MG,USR1314,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1016MG,USR1314,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1016MG,USR1314,awareness,"Jan 19, 2022",successful,post_demo_followup
JNR1016MG,USR1314,consideration,"Jan 19, 2022",successful,interested_for_conversion
JNR1016MG,USR1314,consideration,"Jan 19, 2022",unsuccessful,followup_for_conversion
JNR1016MG,USR1314,consideration,"Jan 19, 2022",successful,followup_for_conversion
JNR1016MG,USR1314,conversion,"Jan 20, 2022",successful,successful_conversion
JNR1016MG,USR1315,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1315,lead,"Jan 16, 2022",successful,lead_introduction
JNR1016MG,USR1315,lead,"Jan 17, 2022",successful,demo_schedule
JNR1016MG,USR1315,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1016MG,USR1315,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1016MG,USR1315,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1016MG,USR1315,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1016MG,USR1316,lead,"Feb 21, 2022",successful,lead_introduction
JNR1016MG,USR1316,lead,"Feb 22, 2022",successful,demo_schedule
JNR1016MG,USR1316,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1016MG,USR1316,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1016MG,USR1316,lead,"Feb 22, 2022",unsuccessful,demo_not_attended
JNR1016MG,USR1316,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1016MG,USR1317,lead,"Feb 22, 2022",successful,lead_introduction
JNR1016MG,USR1317,lead,"Feb 24, 2022",successful,demo_schedule
JNR1016MG,USR1317,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1016MG,USR1317,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1016MG,USR1317,lead,"Feb 25, 2022",unsuccessful,demo_not_attended
JNR1016MG,USR1317,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1016MG,USR1317,awareness,"Feb 25, 2022",successful,post_demo_followup
JNR1016MG,USR1317,consideration,"Feb 25, 2022",successful,followup_for_conversion
JNR1016MG,USR1317,consideration,"Feb 25, 2022",successful,interested_for_conversion
JNR1016MG,USR1317,conversion,"Feb 26, 2022",successful,successful_conversion
JNR1016MG,USR1318,lead,"Feb 23, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1318,lead,"Feb 24, 2022",successful,lead_introduction
JNR1016MG,USR1318,lead,"Feb 24, 2022",successful,demo_schedule
JNR1016MG,USR1318,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1016MG,USR1318,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1016MG,USR1318,lead,"Feb 25, 2022",successful,demo_not_attended
JNR1016MG,USR1318,awareness,"Feb 25, 2022",successful,post_demo_followup
JNR1016MG,USR1319,lead,"Feb 25, 2022",successful,lead_introduction
JNR1016MG,USR1319,lead,"Feb 27, 2022",successful,demo_schedule
JNR1016MG,USR1319,lead,"Feb 28, 2022",successful,demo_not_attended
JNR1016MG,USR1319,awareness,"Feb 28, 2022",successful,post_demo_followup
JNR1016MG,USR1320,lead,"Feb 26, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1320,lead,"Feb 27, 2022",successful,lead_introduction
JNR1016MG,USR1320,lead,"Feb 28, 2022",successful,demo_schedule
JNR1016MG,USR1320,lead,"Feb 28, 2022",successful,demo_not_attended
JNR1001MG,USR1321,lead,"Feb 24, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1321,lead,"Feb 25, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1321,lead,"Feb 26, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1321,lead,"Feb 27, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1322,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1323,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1323,lead,"Jan 9, 2022",successful,lead_introduction
JNR1010MG,USR1323,lead,"Jan 10, 2022",unsuccessful,demo_schedule
JNR1010MG,USR1323,lead,"Jan 11, 2022",unsuccessful,demo_schedule
JNR1010MG,USR1323,lead,"Jan 9, 2022",unsuccessful,demo_schedule
JNR1015MG,USR1324,lead,"Jan 1, 2022",successful,lead_introduction
JNR1015MG,USR1324,lead,"Jan 3, 2022",unsuccessful,demo_schedule
JNR1015MG,USR1324,lead,"Jan 2, 2022",unsuccessful,demo_schedule
JNR1015MG,USR1324,lead,"Jan 2, 2022",unsuccessful,demo_schedule
JNR1001MG,USR1325,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1325,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1325,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1326,lead,"Jan 16, 2022",unsuccessful,lead_introduction
JNR1001MG,USR1327,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1328,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1329,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1329,lead,"Jan 9, 2022",successful,lead_introduction
JNR1016MG,USR1330,lead,"Jan 12, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1330,lead,"Jan 13, 2022",successful,lead_introduction
JNR1016MG,USR1331,lead,"Jan 22, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1331,lead,"Jan 23, 2022",successful,lead_introduction
JNR1016MG,USR1331,lead,"Jan 25, 2022",unsuccessful,demo_schedule
JNR1016MG,USR1332,lead,"Feb 21, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1332,lead,"Feb 23, 2022",successful,lead_introduction
JNR1016MG,USR1332,lead,"Feb 25, 2022",unsuccessful,demo_schedule
JNR1016MG,USR1333,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1333,lead,"Jan 9, 2022",successful,lead_introduction
JNR1016MG,USR1333,lead,"Jan 10, 2022",unsuccessful,demo_schedule
JNR1016MG,USR1334,lead,"Jan 12, 2022",unsuccessful,lead_introduction
JNR1016MG,USR1334,lead,"Jan 13, 2022",successful,lead_introduction
JNR1016MG,USR1334,lead,"Jan 14, 2022",unsuccessful,demo_schedule
JNR1011MG,USR1335,lead,"Jan 5, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1335,lead,"Jan 7, 2022",successful,lead_introduction
JNR1011MG,USR1335,lead,"Jan 9, 2022",successful,demo_schedule
JNR1011MG,USR1335,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1011MG,USR1335,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1011MG,USR1335,lead,"Jan 9, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1336,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1337,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1338,lead,"Jan 12, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1339,lead,"Jan 2, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1340,lead,"Jan 2, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1341,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1342,lead,"Jan 12, 2022",unsuccessful,lead_introduction
JNR1012MG,USR1343,lead,"Jan 22, 2022",successful,lead_introduction
JNR1012MG,USR1343,lead,"Jan 24, 2022",successful,demo_schedule
JNR1012MG,USR1343,lead,"Jan 28, 2022",unsuccessful,demo_not_attended
